Time,Pearson: DOGE-ETH / PriceUSD,,,
2016-03-24,-0.102566367767674,,,
2016-03-25,-0.137102018125501,,,
2016-03-26,-0.0770627215180636,,,
2016-03-27,-0.0854973962655548,,,
2016-03-28,-0.0766281065099005,,,
2016-03-29,-0.0975714023046213,,,
2016-03-30,-0.140088072358219,,,
2016-03-31,-0.122999279303022,,,
2016-04-01,-0.125341878711329,,,
2016-04-02,-0.126217046994212,,,
2016-04-03,-0.123258018345626,,,
2016-04-04,-0.119471534407625,,,
2016-04-05,-0.111091102359065,,,
2016-04-06,-0.108289788109059,,,
2016-04-07,-0.0703052966272001,,,
2016-04-08,-0.0760420485005259,,,
2016-04-09,-0.0904415283681129,,,
2016-04-10,-0.102356093269391,,,
2016-04-11,-0.0760962660723375,,,
2016-04-12,-0.1204454321426,,,
2016-04-13,-0.128927858131117,,,
2016-04-14,-0.123055101364294,,,
2016-04-15,-0.12602448375293,,,
2016-04-16,-0.136863421551113,,,
2016-04-17,-0.171811063812932,,,
2016-04-18,-0.168257574780049,,,
2016-04-19,-0.186555904924978,,,
2016-04-20,-0.190262268900839,,,
2016-04-21,-0.189879894852926,,,
2016-04-22,-0.190396206295486,,,
2016-04-23,-0.185792561403204,,,
2016-04-24,-0.182978125340668,,,
2016-04-25,-0.184874375866389,,,
2016-04-26,-0.190997569094477,,,
2016-04-27,-0.185913047656281,,,
2016-04-28,-0.192609061971837,,,
2016-04-29,-0.193260911006852,,,
2016-04-30,-0.204999478223228,,,
2016-05-01,-0.190821869232421,,,
2016-05-02,-0.20480892389305,,,
2016-05-03,-0.192310315536118,,,
2016-05-04,-0.170467664122832,,,
2016-05-05,-0.174223576108032,,,
2016-05-06,-0.137938400172257,,,
2016-05-07,-0.131502880167341,,,
2016-05-08,-0.17259392042714,,,
2016-05-09,-0.151519652436875,,,
2016-05-10,-0.151603747194677,,,
2016-05-11,-0.130244278479282,,,
2016-05-12,-0.130903189376196,,,
2016-05-13,-0.155187393529225,,,
2016-05-14,-0.147458844557444,,,
2016-05-15,-0.148988120379544,,,
2016-05-16,-0.205150144833845,,,
2016-05-17,-0.215641071733426,,,
2016-05-18,-0.20569544451932,,,
2016-05-19,-0.224979838916694,,,
2016-05-20,-0.234939805518474,,,
2016-05-21,-0.226930963829448,,,
2016-05-22,-0.224157476533677,,,
2016-05-23,-0.242197326312872,,,
2016-05-24,-0.229433151792392,,,
2016-05-25,-0.224321696342948,,,
2016-05-26,-0.217615647507527,,,
2016-05-27,-0.204515132672218,,,
2016-05-28,-0.311330507454021,,,
2016-05-29,-0.334761148116637,,,
2016-05-30,-0.313724073762627,,,
2016-05-31,-0.330891632414041,,,
2016-06-01,-0.331740520332676,,,
2016-06-02,-0.336163258745632,,,
2016-06-03,-0.33517708102318,,,
2016-06-04,-0.358145275669347,,,
2016-06-05,-0.358930054961583,,,
2016-06-06,-0.384598384282391,,,
2016-06-07,-0.383745002669367,,,
2016-06-08,-0.413108841711435,,,
2016-06-09,-0.386912597010384,,,
2016-06-10,-0.368124659396898,,,
2016-06-11,-0.252511081193283,,,
2016-06-12,-0.220704831840988,,,
2016-06-13,-0.0832671040049138,,,
2016-06-14,-0.0331229634190582,,,
2016-06-15,-0.0288781437269358,,,
2016-06-16,0.0517937259423077,,,
2016-06-17,0.169990302003395,,,
2016-06-18,0.11297501111492,,,
2016-06-19,0.135444978336375,,,
2016-06-20,0.160195264714992,,,
2016-06-21,0.126121859071335,,,
2016-06-22,0.104128941996462,,,
2016-06-23,0.110620178814606,,,
2016-06-24,0.103398180106726,,,
2016-06-25,0.107770613428591,,,
2016-06-26,0.131855432536124,,,
2016-06-27,0.141352097951606,,,
2016-06-28,0.114575274171345,,,
2016-06-29,0.14674718021543,,,
2016-06-30,0.139445170981249,,,
2016-07-01,0.160487851413837,,,
2016-07-02,0.158596789437651,,,
2016-07-03,0.167740214870489,,,
2016-07-04,0.169420200592846,,,
2016-07-05,0.176009454749853,,,
2016-07-06,0.175850323229967,,,
2016-07-07,0.183837534620081,,,
2016-07-08,0.175264587403445,,,
2016-07-09,0.179251783257193,,,
2016-07-10,0.177485737183525,,,
2016-07-11,0.175893242558632,,,
2016-07-12,0.175034585661835,,,
2016-07-13,0.173506789873415,,,
2016-07-14,0.161747031812911,,,
2016-07-15,0.183879805665246,,,
2016-07-16,0.191603120887514,,,
2016-07-17,0.194362608472876,,,
2016-07-18,0.212717861367518,,,
2016-07-19,0.213481261967248,,,
2016-07-20,0.204038288334779,,,
2016-07-21,0.203058595990681,,,
2016-07-22,0.189639710423339,,,
2016-07-23,0.174065014951152,,,
2016-07-24,0.185980734027183,,,
2016-07-25,0.166798359242624,,,
2016-07-26,0.167268451789271,,,
2016-07-27,0.17007618794496,,,
2016-07-28,0.164240478865537,,,
2016-07-29,0.161421299857567,,,
2016-07-30,0.180257694477525,,,
2016-07-31,0.186180008177217,,,
2016-08-01,0.196446907883373,,,
2016-08-02,0.266728691574073,,,
2016-08-03,0.326227201170361,,,
2016-08-04,0.326547598559925,,,
2016-08-05,0.324848322411193,,,
2016-08-06,0.316301463583343,,,
2016-08-07,0.288391666514583,,,
2016-08-08,0.267794240823582,,,
2016-08-09,0.26610309109572,,,
2016-08-10,0.265330798996875,,,
2016-08-11,0.26209223022003,,,
2016-08-12,0.229583775304195,,,
2016-08-13,0.214295309114491,,,
2016-08-14,0.210504367889232,,,
2016-08-15,0.18459982023997,,,
2016-08-16,0.142445185755516,,,
2016-08-17,0.197937701070919,,,
2016-08-18,0.181436132166303,,,
2016-08-19,0.168313774227107,,,
2016-08-20,0.191703683357505,,,
2016-08-21,0.217510942041094,,,
2016-08-22,0.20486526310901,,,
2016-08-23,0.207277370752065,,,
2016-08-24,0.208038059607231,,,
2016-08-25,0.203131325324266,,,
2016-08-26,0.200947948294056,,,
2016-08-27,0.236514224806685,,,
2016-08-28,0.235571507688988,,,
2016-08-29,0.244878485143543,,,
2016-08-30,0.245618720061386,,,
2016-08-31,0.249462385181177,,,
2016-09-01,0.242908426329463,,,
2016-09-02,0.249447976078547,,,
2016-09-03,0.250019151460284,,,
2016-09-04,0.250039145474305,,,
2016-09-05,0.243125465048711,,,
2016-09-06,0.248370707340825,,,
2016-09-07,0.239235523633742,,,
2016-09-08,0.238246486930749,,,
2016-09-09,0.242070637790032,,,
2016-09-10,0.240378123685054,,,
2016-09-11,0.244294748718415,,,
2016-09-12,0.257897935352852,,,
2016-09-13,0.254167435113504,,,
2016-09-14,0.254769814716439,,,
2016-09-15,0.256022695326816,,,
2016-09-16,0.269286021452017,,,
2016-09-17,0.264360307029649,,,
2016-09-18,0.271380660261757,,,
2016-09-19,0.26513448400441,,,
2016-09-20,0.267169347430943,,,
2016-09-21,0.28132962810826,,,
2016-09-22,0.275522576511663,,,
2016-09-23,0.302689963590283,,,
2016-09-24,0.307374688025287,,,
2016-09-25,0.319449581035601,,,
2016-09-26,0.321895042892215,,,
2016-09-27,0.322493635443085,,,
2016-09-28,0.319639061001272,,,
2016-09-29,0.315628522772011,,,
2016-09-30,0.302181505157534,,,
2016-10-01,0.182289983927502,,,
2016-10-02,0.00477573611718526,,,
2016-10-03,0.00894014328359042,,,
2016-10-04,0.021570080046968,,,
2016-10-05,0.0294139293429516,,,
2016-10-06,0.0530289156667618,,,
2016-10-07,0.120379829594626,,,
2016-10-08,0.0976001895234956,,,
2016-10-09,0.0983181680285099,,,
2016-10-10,0.0981350987089585,,,
2016-10-11,0.0977657139744045,,,
2016-10-12,0.0964082775332526,,,
2016-10-13,0.122889896188822,,,
2016-10-14,0.115443520645733,,,
2016-10-15,0.125724485306611,,,
2016-10-16,0.0961351971614945,,,
2016-10-17,0.094508670740102,,,
2016-10-18,0.0998250558673277,,,
2016-10-19,0.0904295083734207,,,
2016-10-20,0.0868658275634703,,,
2016-10-21,0.0834309446593707,,,
2016-10-22,0.0744303290152065,,,
2016-10-23,0.079428978049082,,,
2016-10-24,0.0807295417136552,,,
2016-10-25,0.0396740385556451,,,
2016-10-26,0.0209885812384985,,,
2016-10-27,0.0224378966602834,,,
2016-10-28,0.0232096242898579,,,
2016-10-29,-0.0141101831803519,,,
2016-10-30,0.0028749298361953,,,
2016-10-31,0.0140882180339431,,,
2016-11-01,0.0115678685410217,,,
2016-11-02,0.0123439384775216,,,
2016-11-03,0.00780849749779695,,,
2016-11-04,0.0249833229480175,,,
2016-11-05,0.0226771983848801,,,
2016-11-06,0.0341982609405801,,,
2016-11-07,0.0217129098406603,,,
2016-11-08,0.0204451951073077,,,
2016-11-09,0.0316564532876814,,,
2016-11-10,0.0111734459977856,,,
2016-11-11,0.0153493296162528,,,
2016-11-12,0.0326516395502216,,,
2016-11-13,0.0387133590307527,,,
2016-11-14,0.0332300592277351,,,
2016-11-15,-0.0958629548291517,,,
2016-11-16,-0.0778301611988938,,,
2016-11-17,-0.0724205303649839,,,
2016-11-18,-0.029467103397359,,,
2016-11-19,0.0182527399439965,,,
2016-11-20,0.0203221823021952,,,
2016-11-21,0.00139718127987388,,,
2016-11-22,0.0295048889162389,,,
2016-11-23,0.0373764020367569,,,
2016-11-24,-0.0291253667604641,,,
2016-11-25,-0.0216840560268583,,,
2016-11-26,-0.0228422329161372,,,
2016-11-27,0.000795454750412594,,,
2016-11-28,-0.0000777194038161651,,,
2016-11-29,0.0136027731380454,,,
2016-11-30,0.0225517831447636,,,
2016-12-01,0.0209534845864585,,,
2016-12-02,-0.0129919312205936,,,
2016-12-03,-0.0232691925481985,,,
2016-12-04,-0.00949199068660439,,,
2016-12-05,-0.0610604121351851,,,
2016-12-06,-0.102800057049846,,,
2016-12-07,-0.0975691614649731,,,
2016-12-08,-0.0978951989036689,,,
2016-12-09,-0.099574256990666,,,
2016-12-10,-0.108964866454631,,,
2016-12-11,-0.0803319928236584,,,
2016-12-12,-0.0938926920450537,,,
2016-12-13,-0.0843326053053215,,,
2016-12-14,-0.0827306415434494,,,
2016-12-15,-0.0663224082923988,,,
2016-12-16,-0.0570360566444887,,,
2016-12-17,-0.0633053723003582,,,
2016-12-18,-0.0658488602332742,,,
2016-12-19,-0.0539125787369384,,,
2016-12-20,-0.0439899209766258,,,
2016-12-21,-0.0530042299063516,,,
2016-12-22,-0.0585870653723027,,,
2016-12-23,-0.0915427732158906,,,
2016-12-24,-0.072760527985035,,,
2016-12-25,-0.0603057050682795,,,
2016-12-26,-0.0569463459407402,,,
2016-12-27,-0.0535693863828614,,,
2016-12-28,-0.0485131582780116,,,
2016-12-29,-0.0166607208762063,,,
2016-12-30,-0.0173997500121891,,,
2016-12-31,-0.0175415244905093,,,
2017-01-01,-0.0202702055031052,,,
2017-01-02,-0.0322401800287863,,,
2017-01-03,0.0245961835574427,,,
2017-01-04,-0.0463881211148607,,,
2017-01-05,-0.0857304798721568,,,
2017-01-06,-0.0791709954280912,,,
2017-01-07,-0.0894431317185768,,,
2017-01-08,-0.0922105474799736,,,
2017-01-09,-0.0959496646396278,,,
2017-01-10,-0.115352385695393,,,
2017-01-11,-0.0619351850344531,,,
2017-01-12,-0.0724750874394309,,,
2017-01-13,-0.0718549502553136,,,
2017-01-14,-0.0649842122784096,,,
2017-01-15,-0.0627891798249438,,,
2017-01-16,-0.055030240887837,,,
2017-01-17,-0.0154905604413208,,,
2017-01-18,-0.0132579969726546,,,
2017-01-19,-0.00473006587957914,,,
2017-01-20,-0.00641433577111857,,,
2017-01-21,-0.0202303900962807,,,
2017-01-22,-0.030148812689176,,,
2017-01-23,0.0000511804344809409,,,
2017-01-24,0.0119972799126338,,,
2017-01-25,0.0102622580073006,,,
2017-01-26,0.00017810566659494,,,
2017-01-27,0.000956986917097399,,,
2017-01-28,-0.0154352817664398,,,
2017-01-29,-0.0146576307995684,,,
2017-01-30,-0.00894074779862659,,,
2017-01-31,-0.00702686058832794,,,
2017-02-01,-0.00652185799835511,,,
2017-02-02,-0.0133595832343711,,,
2017-02-03,0.0115616090611283,,,
2017-02-04,0.0621716360176244,,,
2017-02-05,0.0792405193667521,,,
2017-02-06,0.0844285828392324,,,
2017-02-07,0.0830801517689072,,,
2017-02-08,0.0932892406796307,,,
2017-02-09,0.091438907320962,,,
2017-02-10,0.0974854711578675,,,
2017-02-11,0.0867516206203198,,,
2017-02-12,0.0917815746915453,,,
2017-02-13,0.0757752657950807,,,
2017-02-14,0.0633766027895224,,,
2017-02-15,0.0580954165270853,,,
2017-02-16,0.047973717207684,,,
2017-02-17,0.0383461858210818,,,
2017-02-18,0.0439894842362954,,,
2017-02-19,0.0427743438285937,,,
2017-02-20,0.0463087402813949,,,
2017-02-21,0.09727703252272,,,
2017-02-22,0.107599956809615,,,
2017-02-23,0.124704156629595,,,
2017-02-24,0.131083224012985,,,
2017-02-25,0.114071943990937,,,
2017-02-26,0.136075779123117,,,
2017-02-27,0.116646543688928,,,
2017-02-28,0.120984617620297,,,
2017-03-01,0.045077807616042,,,
2017-03-02,0.114955365941588,,,
2017-03-03,0.122842135049833,,,
2017-03-04,0.0973949629397707,,,
2017-03-05,0.184595151278643,,,
2017-03-06,0.262921619214511,,,
2017-03-07,0.290355522971723,,,
2017-03-08,0.291879975625197,,,
2017-03-09,0.318143977985111,,,
2017-03-10,0.226957364153314,,,
2017-03-11,0.321332005982193,,,
2017-03-12,0.309784381609383,,,
2017-03-13,0.519085807547188,,,
2017-03-14,0.520316111680249,,,
2017-03-15,0.38584142525061,,,
2017-03-16,0.284127963376159,,,
2017-03-17,0.286427478151843,,,
2017-03-18,0.166827078467589,,,
2017-03-19,0.240975049003929,,,
2017-03-20,0.244723658587022,,,
2017-03-21,0.235188804903015,,,
2017-03-22,0.242785022159872,,,
2017-03-23,0.244463688360792,,,
2017-03-24,0.322147885361539,,,
2017-03-25,0.241000995312884,,,
2017-03-26,0.243730124922371,,,
2017-03-27,0.259804298276737,,,
2017-03-28,0.234759687430442,,,
2017-03-29,0.229511320599648,,,
2017-03-30,0.189496713258841,,,
2017-03-31,0.166157215809152,,,
2017-04-01,0.165783752998566,,,
2017-04-02,0.0188560183570443,,,
2017-04-03,0.0689295626380329,,,
2017-04-04,0.0679503550152816,,,
2017-04-05,0.0676915375762806,,,
2017-04-06,0.0636517363568124,,,
2017-04-07,0.0741401507574049,,,
2017-04-08,0.0771178651981089,,,
2017-04-09,0.0853929314964935,,,
2017-04-10,0.0827884726569969,,,
2017-04-11,0.0836262290256406,,,
2017-04-12,0.0841203341452452,,,
2017-04-13,0.0858838592899532,,,
2017-04-14,0.0912644336729089,,,
2017-04-15,0.0966965364080158,,,
2017-04-16,0.0913157048536271,,,
2017-04-17,0.0912521686652447,,,
2017-04-18,0.087702039609031,,,
2017-04-19,0.089268040513586,,,
2017-04-20,0.0894238497058567,,,
2017-04-21,0.0875689443467222,,,
2017-04-22,0.0869319996094294,,,
2017-04-23,0.0774437485214752,,,
2017-04-24,0.0768348925098143,,,
2017-04-25,0.0733893014493548,,,
2017-04-26,0.0745735586448711,,,
2017-04-27,0.112270736483783,,,
2017-04-28,0.125913731187035,,,
2017-04-29,0.11819162307409,,,
2017-04-30,0.123488187834466,,,
2017-05-01,0.131447602002839,,,
2017-05-02,0.137192904493806,,,
2017-05-03,0.133473233991871,,,
2017-05-04,0.144767311080743,,,
2017-05-05,0.134485136386276,,,
2017-05-06,0.121284516848443,,,
2017-05-07,0.110358987827525,,,
2017-05-08,0.138311370669905,,,
2017-05-09,0.161894792151458,,,
2017-05-10,0.159055222362096,,,
2017-05-11,0.160538743286777,,,
2017-05-12,0.144112502885085,,,
2017-05-13,0.141975348823203,,,
2017-05-14,0.166988931488522,,,
2017-05-15,0.201870406310856,,,
2017-05-16,0.203295908352089,,,
2017-05-17,0.207982332699312,,,
2017-05-18,0.243618593791253,,,
2017-05-19,0.196593099244389,,,
2017-05-20,0.186758822757965,,,
2017-05-21,0.281459848905354,,,
2017-05-22,0.284694589114495,,,
2017-05-23,0.286084926570322,,,
2017-05-24,0.276147640297106,,,
2017-05-25,0.289540030623908,,,
2017-05-26,0.301733338392757,,,
2017-05-27,0.314981188816331,,,
2017-05-28,0.323327318217108,,,
2017-05-29,0.333525644269798,,,
2017-05-30,0.29555643974652,,,
2017-05-31,0.294598264285987,,,
2017-06-01,0.385264519708727,,,
2017-06-02,0.352612335550502,,,
2017-06-03,0.348440043539361,,,
2017-06-04,0.337974973504685,,,
2017-06-05,0.328457145304077,,,
2017-06-06,0.31515590733904,,,
2017-06-07,0.32362774238967,,,
2017-06-08,0.316326181590608,,,
2017-06-09,0.309766468524911,,,
2017-06-10,0.266850116507588,,,
2017-06-11,0.262928003376209,,,
2017-06-12,0.237044240329653,,,
2017-06-13,0.230760831683499,,,
2017-06-14,0.257037001745925,,,
2017-06-15,0.262746213542535,,,
2017-06-16,0.261991086861706,,,
2017-06-17,0.263188701963593,,,
2017-06-18,0.270604597745628,,,
2017-06-19,0.270591714663124,,,
2017-06-20,0.270641043816882,,,
2017-06-21,0.283619574749827,,,
2017-06-22,0.28973534138892,,,
2017-06-23,0.290108738376791,,,
2017-06-24,0.299577341745261,,,
2017-06-25,0.31321942271797,,,
2017-06-26,0.299491722346923,,,
2017-06-27,0.290660474338132,,,
2017-06-28,0.29703550005222,,,
2017-06-29,0.312167644497848,,,
2017-06-30,0.311745645877252,,,
2017-07-01,0.316665132595915,,,
2017-07-02,0.317737390417822,,,
2017-07-03,0.312790586516748,,,
2017-07-04,0.323472244502586,,,
2017-07-05,0.334846621593623,,,
2017-07-06,0.359095364986065,,,
2017-07-07,0.343582358148743,,,
2017-07-08,0.334219248137963,,,
2017-07-09,0.337643822353316,,,
2017-07-10,0.375135607946733,,,
2017-07-11,0.37692318045302,,,
2017-07-12,0.38314029901871,,,
2017-07-13,0.388365787412448,,,
2017-07-14,0.394604884516274,,,
2017-07-15,0.405860435393344,,,
2017-07-16,0.44309030525909,,,
2017-07-17,0.462652507123097,,,
2017-07-18,0.526811909971029,,,
2017-07-19,0.55087434666212,,,
2017-07-20,0.561026155716972,,,
2017-07-21,0.561242581784527,,,
2017-07-22,0.558462120500582,,,
2017-07-23,0.578718925410745,,,
2017-07-24,0.573671011061127,,,
2017-07-25,0.574405441727229,,,
2017-07-26,0.569329211048346,,,
2017-07-27,0.558298876422343,,,
2017-07-28,0.548804967304648,,,
2017-07-29,0.615193316148316,,,
2017-07-30,0.617604015770952,,,
2017-07-31,0.627496294451997,,,
2017-08-01,0.642572935199873,,,
2017-08-02,0.654137923916373,,,
2017-08-03,0.666861982286433,,,
2017-08-04,0.701352129981156,,,
2017-08-05,0.718949356396178,,,
2017-08-06,0.711530922527205,,,
2017-08-07,0.713405982941134,,,
2017-08-08,0.71858577899996,,,
2017-08-09,0.786420487507395,,,
2017-08-10,0.800346583015284,,,
2017-08-11,0.862361262388314,,,
2017-08-12,0.863492166768166,,,
2017-08-13,0.858684763385263,,,
2017-08-14,0.857839622291533,,,
2017-08-15,0.860964691806133,,,
2017-08-16,0.863427738950079,,,
2017-08-17,0.862403544734002,,,
2017-08-18,0.862218010397931,,,
2017-08-19,0.867979223027953,,,
2017-08-20,0.865221057004218,,,
2017-08-21,0.863174050763794,,,
2017-08-22,0.862238027016443,,,
2017-08-23,0.860769424519174,,,
2017-08-24,0.85616054052182,,,
2017-08-25,0.854716538067096,,,
2017-08-26,0.859372244395024,,,
2017-08-27,0.85960334774846,,,
2017-08-28,0.857716664043211,,,
2017-08-29,0.8577968454613,,,
2017-08-30,0.840788814377484,,,
2017-08-31,0.837407192293022,,,
2017-09-01,0.786440486543635,,,
2017-09-02,0.795196663566069,,,
2017-09-03,0.809115408937978,,,
2017-09-04,0.816348178514997,,,
2017-09-05,0.811285897652369,,,
2017-09-06,0.811003598526418,,,
2017-09-07,0.810426171702674,,,
2017-09-08,0.800477311469184,,,
2017-09-09,0.799138423036448,,,
2017-09-10,0.791862882982205,,,
2017-09-11,0.790087488416201,,,
2017-09-12,0.788692254169,,,
2017-09-13,0.784514777895232,,,
2017-09-14,0.803974584276259,,,
2017-09-15,0.766137964475158,,,
2017-09-16,0.735208076108647,,,
2017-09-17,0.738014786048283,,,
2017-09-18,0.724990216400266,,,
2017-09-19,0.733625627983934,,,
2017-09-20,0.726776581270081,,,
2017-09-21,0.735972103927754,,,
2017-09-22,0.736123771944136,,,
2017-09-23,0.722334351541821,,,
2017-09-24,0.722504511248166,,,
2017-09-25,0.668863546301546,,,
2017-09-26,0.666162552710426,,,
2017-09-27,0.668322746882373,,,
2017-09-28,0.671130366031083,,,
2017-09-29,0.664911166018467,,,
2017-09-30,0.663818230056073,,,
2017-10-01,0.661128206905014,,,
2017-10-02,0.66017583436465,,,
2017-10-03,0.663823363606373,,,
2017-10-04,0.64448405605601,,,
2017-10-05,0.661714803685868,,,
2017-10-06,0.662777695165493,,,
2017-10-07,0.67277239409575,,,
2017-10-08,0.672983827812657,,,
2017-10-09,0.67651503669871,,,
2017-10-10,0.679500192509039,,,
2017-10-11,0.679155918340413,,,
2017-10-12,0.679185485484739,,,
2017-10-13,0.654619186885698,,,
2017-10-14,0.655742858062763,,,
2017-10-15,0.655826655770651,,,
2017-10-16,0.646962060774503,,,
2017-10-17,0.652877368511297,,,
2017-10-18,0.653105004154552,,,
2017-10-19,0.6506340187509,,,
2017-10-20,0.658507041493037,,,
2017-10-21,0.659907793157029,,,
2017-10-22,0.654047576579431,,,
2017-10-23,0.653460053719919,,,
2017-10-24,0.660994718648313,,,
