Time,Pearson: BTC-ETH / PriceUSD,,,
2016-12-03,-0.150581099020607,,,
2016-12-04,-0.142726640068202,,,
2016-12-05,-0.0747947696748155,,,
2016-12-06,-0.0413592781856803,,,
2016-12-07,-0.0331319419611065,,,
2016-12-08,-0.0344165704073579,,,
2016-12-09,-0.034093571925288,,,
2016-12-10,-0.0399121616202165,,,
2016-12-11,-0.0409502118108631,,,
2016-12-12,-0.0317602643563552,,,
2016-12-13,-0.0312035084155463,,,
2016-12-14,-0.0273901268149276,,,
2016-12-15,-0.0230849464994605,,,
2016-12-16,-0.0203390695133295,,,
2016-12-17,-0.00843885242609981,,,
2016-12-18,-0.022115613826371,,,
2016-12-19,-0.0169663514152883,,,
2016-12-20,-0.0151149294315033,,,
2016-12-21,0.0141030520057755,,,
2016-12-22,-0.0106932130599019,,,
2016-12-23,-0.0710136265694921,,,
2016-12-24,-0.0789850800316488,,,
2016-12-25,-0.0913764735744131,,,
2016-12-26,-0.0921255075406567,,,
2016-12-27,-0.0934568076875331,,,
2016-12-28,0.0241092812998562,,,
2016-12-29,0.0486338783832579,,,
2016-12-30,0.048222361066472,,,
2016-12-31,0.059136587536148,,,
2017-01-01,0.0624724264073017,,,
2017-01-02,0.0919891652472096,,,
2017-01-03,0.102599093351671,,,
2017-01-04,0.28805816781079,,,
2017-01-05,0.345367603122661,,,
2017-01-06,0.313691152650928,,,
2017-01-07,0.311657559128573,,,
2017-01-08,0.314514476816187,,,
2017-01-09,0.313651775179773,,,
2017-01-10,0.313023719916328,,,
2017-01-11,0.342395091745105,,,
2017-01-12,0.337833544071245,,,
2017-01-13,0.337543202363079,,,
2017-01-14,0.336976468403702,,,
2017-01-15,0.349448900200152,,,
2017-01-16,0.346669653790493,,,
2017-01-17,0.384210769919226,,,
2017-01-18,0.383136129422464,,,
2017-01-19,0.383491477372856,,,
2017-01-20,0.3813088118975,,,
2017-01-21,0.383510587058769,,,
2017-01-22,0.383503780759636,,,
2017-01-23,0.382468791525479,,,
2017-01-24,0.387802928767307,,,
2017-01-25,0.386586748272994,,,
2017-01-26,0.384299477877264,,,
2017-01-27,0.3849421167912,,,
2017-01-28,0.388861090992386,,,
2017-01-29,0.388507499148395,,,
2017-01-30,0.391812584849482,,,
2017-01-31,0.422727203262342,,,
2017-02-01,0.425366138758267,,,
2017-02-02,0.428271428045366,,,
2017-02-03,0.424637020358129,,,
2017-02-04,0.465803689665773,,,
2017-02-05,0.478110334594295,,,
2017-02-06,0.478495166835622,,,
2017-02-07,0.479920269299995,,,
2017-02-08,0.486073330131442,,,
2017-02-09,0.50174533639542,,,
2017-02-10,0.502839624766434,,,
2017-02-11,0.503031819133194,,,
2017-02-12,0.503274408402775,,,
2017-02-13,0.50973330563096,,,
2017-02-14,0.471285232178004,,,
2017-02-15,0.47271135609783,,,
2017-02-16,0.468031014540346,,,
2017-02-17,0.465863179617452,,,
2017-02-18,0.466546680602737,,,
2017-02-19,0.462877198766813,,,
2017-02-20,0.478413695424398,,,
2017-02-21,0.53888061266517,,,
2017-02-22,0.541909193227147,,,
2017-02-23,0.548345773846433,,,
2017-02-24,0.549099884694623,,,
2017-02-25,0.543181055448149,,,
2017-02-26,0.5318342565799,,,
2017-02-27,0.552257636109672,,,
2017-02-28,0.551030675973395,,,
2017-03-01,0.557039951619858,,,
2017-03-02,0.558987903231291,,,
2017-03-03,0.55884590215721,,,
2017-03-04,0.599270782292504,,,
2017-03-05,0.539292917798056,,,
2017-03-06,0.475562978820915,,,
2017-03-07,0.515709594899011,,,
2017-03-08,0.578046422771545,,,
2017-03-09,0.589863172163488,,,
2017-03-10,0.471937064143262,,,
2017-03-11,0.514475893210938,,,
2017-03-12,0.496141924569632,,,
2017-03-13,0.424237831877077,,,
2017-03-14,0.428491949822403,,,
2017-03-15,0.386916776695869,,,
2017-03-16,0.157859479267971,,,
2017-03-17,0.178443150058001,,,
2017-03-18,0.329951876451248,,,
2017-03-19,0.384423481949347,,,
2017-03-20,0.379450660445005,,,
2017-03-21,0.362635317902318,,,
2017-03-22,0.371828215667453,,,
2017-03-23,0.369944175818185,,,
2017-03-24,0.247801408749586,,,
2017-03-25,0.223864883179883,,,
2017-03-26,0.226025851351467,,,
2017-03-27,0.197104629686437,,,
2017-03-28,0.197622082235245,,,
2017-03-29,0.196657136486128,,,
2017-03-30,0.195734814285032,,,
2017-03-31,0.18195855833166,,,
2017-04-01,0.188154340411921,,,
2017-04-02,0.186090252605211,,,
2017-04-03,0.165725668625003,,,
2017-04-04,0.166595868345317,,,
2017-04-05,0.165974580021332,,,
2017-04-06,0.143645205025549,,,
2017-04-07,0.145013739391023,,,
2017-04-08,0.146001611582942,,,
2017-04-09,0.140772188632528,,,
2017-04-10,0.125246080696228,,,
2017-04-11,0.123362621162827,,,
2017-04-12,0.122103697852843,,,
2017-04-13,0.111075040883542,,,
2017-04-14,0.109686420340542,,,
2017-04-15,0.106106840941615,,,
2017-04-16,0.106767181786903,,,
2017-04-17,0.108270400828861,,,
2017-04-18,0.111907055291656,,,
2017-04-19,0.110475115841972,,,
2017-04-20,0.109711969333066,,,
2017-04-21,0.113332727748133,,,
2017-04-22,0.117530980314981,,,
2017-04-23,0.117070039777074,,,
2017-04-24,0.115421491354515,,,
2017-04-25,0.112878934966651,,,
2017-04-26,0.116397044603292,,,
2017-04-27,0.133973920219769,,,
2017-04-28,0.13018248523671,,,
2017-04-29,0.127367611472325,,,
2017-04-30,0.124530209345481,,,
2017-05-01,0.105624006755201,,,
2017-05-02,0.103270251522919,,,
2017-05-03,0.0991896157964131,,,
2017-05-04,0.103498284710587,,,
2017-05-05,0.106367540739329,,,
2017-05-06,0.0951102178290043,,,
2017-05-07,0.0838539918515743,,,
2017-05-08,0.129421930200835,,,
2017-05-09,0.148472252954276,,,
2017-05-10,0.126277143623868,,,
2017-05-11,0.115147515328311,,,
2017-05-12,0.134712655284621,,,
2017-05-13,0.135166431738504,,,
2017-05-14,0.13689878785118,,,
2017-05-15,0.248509603198045,,,
2017-05-16,0.247212971991391,,,
2017-05-17,0.086573535889824,,,
2017-05-18,0.00481703468246612,,,
2017-05-19,0.0580493886712655,,,
2017-05-20,0.0581356400244602,,,
2017-05-21,0.0174250989044562,,,
2017-05-22,0.0212552548365697,,,
2017-05-23,0.231626662374025,,,
2017-05-24,0.280379300596826,,,
2017-05-25,0.300801583724001,,,
2017-05-26,0.362147768570784,,,
2017-05-27,0.376284661324924,,,
2017-05-28,0.402976049480133,,,
2017-05-29,0.402941569210089,,,
2017-05-30,0.3390661167402,,,
2017-05-31,0.326277824691803,,,
2017-06-01,0.313741251908337,,,
2017-06-02,0.332455677859236,,,
2017-06-03,0.328640782504657,,,
2017-06-04,0.317301069776774,,,
2017-06-05,0.328355084290596,,,
2017-06-06,0.328291844759465,,,
2017-06-07,0.34381443826382,,,
2017-06-08,0.343359122361653,,,
2017-06-09,0.33686947556751,,,
2017-06-10,0.346423503946693,,,
2017-06-11,0.348884413673903,,,
2017-06-12,0.279617474192557,,,
2017-06-13,0.275761878831307,,,
2017-06-14,0.330934060005273,,,
2017-06-15,0.331341191305169,,,
2017-06-16,0.331762324389967,,,
2017-06-17,0.328456267209702,,,
2017-06-18,0.343903167277065,,,
2017-06-19,0.342382183073891,,,
2017-06-20,0.327681534573878,,,
2017-06-21,0.342103773087789,,,
2017-06-22,0.340320377045539,,,
2017-06-23,0.340734769945516,,,
2017-06-24,0.357589238270969,,,
2017-06-25,0.369146341124413,,,
2017-06-26,0.373077410942886,,,
2017-06-27,0.390812237309233,,,
2017-06-28,0.387652816830508,,,
2017-06-29,0.393585846758121,,,
2017-06-30,0.411298087373672,,,
2017-07-01,0.417733578036651,,,
2017-07-02,0.42270756093849,,,
2017-07-03,0.428128777314511,,,
2017-07-04,0.42333630894719,,,
2017-07-05,0.422608537848118,,,
2017-07-06,0.411691109657967,,,
2017-07-07,0.391705712572702,,,
2017-07-08,0.395945188569136,,,
2017-07-09,0.400464998229469,,,
2017-07-10,0.436300302114593,,,
2017-07-11,0.431222044295675,,,
2017-07-12,0.433307163028918,,,
2017-07-13,0.436156717170291,,,
2017-07-14,0.445082198162363,,,
2017-07-15,0.480602141864945,,,
